Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.75,0.25,415.0,0.5060240963855421,0.39759036144578314,0.5397590361445783,0.5409988385598141,0.5375145180023229,0.5422227916466651,0.5354432234432235,0.5575757575757576,0.4380952380952381,0.08376761509655481,0.30502414990107674,0.8581431061783346
0.76,0.26,415.0,0.5060240963855421,0.38313253012048193,0.5445783132530121,0.545993031358885,0.5375145180023229,0.5422227916466651,0.538913285011375,0.5660377358490566,0.42857142857142855,0.09459976623375538,0.30502414990107674,0.8581431061783346
0.77,0.27,415.0,0.5060240963855421,0.3614457831325301,0.5277108433734939,0.5293844367015099,0.5375145180023229,0.5422227916466651,0.5192671394799054,0.5466666666666666,0.3904761904761905,0.06115970427215626,0.30502414990107674,0.8581431061783346
0.78,0.28,415.0,0.5060240963855421,0.3469879518072289,0.5228915662650603,0.5247386759581882,0.5375145180023229,0.5422227916466651,0.5123557897735366,0.5416666666666666,0.37142857142857144,0.051966938719852585,0.30502414990107674,0.8581431061783346
0.79,0.29000000000000004,415.0,0.5060240963855421,0.3253012048192771,0.5301204819277109,0.5322299651567944,0.5375145180023229,0.5422227916466651,0.5163603765127746,0.5555555555555556,0.35714285714285715,0.06879082368902886,0.30502414990107674,0.8581431061783346
0.8,0.30000000000000004,415.0,0.5060240963855421,0.3060240963855422,0.5204819277108433,0.5228222996515679,0.5375145180023229,0.5422227916466651,0.5029222166713815,0.5433070866141733,0.32857142857142857,0.049519684889591825,0.30502414990107674,0.8581431061783346
0.81,0.31000000000000005,415.0,0.5060240963855421,0.28674698795180725,0.5156626506024097,0.5182346109175378,0.5375145180023229,0.5422227916466651,0.4939300729847296,0.5378151260504201,0.3047619047619048,0.04031751333728213,0.30502414990107674,0.8581431061783346
0.82,0.31999999999999995,415.0,0.5060240963855421,0.26987951807228916,0.5132530120481927,0.51602787456446,0.5375145180023229,0.5422227916466651,0.48751650608891284,0.5357142857142857,0.2857142857142857,0.03610457049386684,0.30502414990107674,0.8581431061783346
0.83,0.32999999999999996,415.0,0.5060240963855421,0.2457831325301205,0.5180722891566265,0.5211382113821138,0.5375145180023229,0.5422227916466651,0.4864369864369864,0.5490196078431373,0.26666666666666666,0.04909220684847643,0.30502414990107674,0.8581431061783346
0.84,0.33999999999999997,415.0,0.5060240963855421,0.2289156626506024,0.5108433734939759,0.5141114982578397,0.5375145180023229,0.5422227916466651,0.47387978142076503,0.5368421052631579,0.24285714285714285,0.03358558429719362,0.30502414990107674,0.8581431061783346
0.85,0.35,415.0,0.5060240963855421,0.20240963855421687,0.5036144578313253,0.5072009291521486,0.5375145180023229,0.5422227916466651,0.4574956848411006,0.5238095238095238,0.20952380952380953,0.01792055566187441,0.30502414990107674,0.8581431061783346
0.86,0.36,415.0,0.5060240963855421,0.17349397590361446,0.5132530120481927,0.5171893147502904,0.5375145180023229,0.5422227916466651,0.45753740228814,0.5555555555555556,0.19047619047619047,0.045390172085299316,0.30502414990107674,0.8581431061783346
0.87,0.37,415.0,0.5060240963855421,0.15421686746987953,0.5180722891566265,0.5222415795586527,0.5375145180023229,0.5422227916466651,0.4551803812424513,0.578125,0.1761904761904762,0.06157985404078281,0.30502414990107674,0.8581431061783346
0.88,0.38,415.0,0.5060240963855421,0.13734939759036144,0.5060240963855421,0.5103948896631824,0.5375145180023229,0.5422227916466651,0.4340444781500921,0.543859649122807,0.14761904761904762,0.030196563158660004,0.30502414990107674,0.8581431061783346
0.89,0.39,415.0,0.5060240963855421,0.10843373493975904,0.4963855421686747,0.5011033681765389,0.5375145180023229,0.5422227916466651,0.40845694799658994,0.5111111111111111,0.10952380952380952,0.0035483782493900364,0.30502414990107674,0.8581431061783346
0.9,0.4,415.0,0.5060240963855421,0.08674698795180723,0.4987951807228916,0.5037746806039489,0.5375145180023229,0.5422227916466651,0.39915358057690165,0.5277777777777778,0.09047619047619047,0.013409911994764469,0.30502414990107674,0.8581431061783346
